strategy_name,symbol,option_type,strike,direction,entry_time,exit_time,entry_price,exit_price,quantity,pnl,exit_reason
ZenCreditSpread,NFO:NIFTY26JUN2525600CE,CE,25600.0,BUY,2026-06-20T14:35:46.702337,2026-06-20T14:35:47.312489,13.43,8.43,25,-125.0,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY26JUN2525200CE,CE,25200.0,SELL,2026-06-20T14:35:46.702320,2026-06-20T14:35:47.312555,120.3,122.78,25,-62.0000000000001,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY26JUN2525000PE,PE,25000.0,BUY,2026-06-20T14:35:47.583401,2026-06-20T14:35:48.520839,116.49,80.69,25,-894.9999999999999,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY26JUN2525400PE,PE,25400.0,SELL,2026-06-20T14:35:47.583377,2026-06-20T14:35:48.520859,262.35,192.5,25,1746.2500000000005,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY03JUL2525200PE,PE,25200.0,BUY,2026-06-20T14:35:48.781155,2026-06-20T14:35:49.722570,35.36,21.18,25,-354.5,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY03JUL2525600PE,PE,25600.0,SELL,2026-06-20T14:35:48.781134,2026-06-20T14:35:49.722590,133.87,98.16,25,892.7500000000002,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY03JUL2525950CE,CE,25950.0,BUY,2026-06-20T14:35:50.008529,2026-06-20T14:35:50.940089,28.57,14.32,25,-356.25,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY03JUL2525550CE,CE,25550.0,SELL,2026-06-20T14:35:50.008515,2026-06-20T14:35:50.940107,157.89,116.84,25,1026.2499999999995,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY10JUL2525800CE,CE,25800.0,BUY,2026-06-20T14:35:54.861752,2026-06-20T14:35:55.799877,26.89,27.97,25,26.999999999999957,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY10JUL2525400CE,CE,25400.0,SELL,2026-06-20T14:35:54.861737,2026-06-20T14:35:55.799897,150.55,171.16,25,-515.2499999999997,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY10JUL2525050PE,PE,25050.0,BUY,2026-06-20T14:35:56.072410,2026-06-20T14:35:57.002781,20.61,11.51,25,-227.5,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY10JUL2525450PE,PE,25450.0,SELL,2026-06-20T14:35:56.072396,2026-06-20T14:35:57.002801,111.36,87.5,25,596.5,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY17JUL2525650CE,CE,25650.0,BUY,2026-06-20T14:36:00.920732,2026-06-20T14:36:01.882910,54.38,26.66,25,-693.0000000000001,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY17JUL2525250CE,CE,25250.0,SELL,2026-06-20T14:36:00.920717,2026-06-20T14:36:01.882929,192.4,125.68,25,1668.0,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY17JUL2524700PE,PE,24700.0,BUY,2026-06-20T14:36:02.239970,2026-06-20T14:36:03.091694,20.11,14.25,25,-146.5,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY17JUL2525100PE,PE,25100.0,SELL,2026-06-20T14:36:02.239956,2026-06-20T14:36:03.091713,94.79,87.59,25,180.00000000000006,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY24JUL2525400CE,CE,25400.0,BUY,2026-06-20T14:36:07.003163,2026-06-20T14:36:07.964176,64.83,46.38,25,-461.2499999999999,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY24JUL2525000CE,CE,25000.0,SELL,2026-06-20T14:36:07.003148,2026-06-20T14:36:07.964196,204.56,172.3,25,806.4999999999998,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY24JUL2524650PE,PE,24650.0,BUY,2026-06-20T14:36:08.289134,2026-06-20T14:36:09.190470,49.95,35.28,25,-366.75000000000006,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY24JUL2525050PE,PE,25050.0,SELL,2026-06-20T14:36:08.289120,2026-06-20T14:36:09.190489,154.78,130.15,25,615.7499999999999,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY31JUL2525250CE,CE,25250.0,BUY,2026-06-20T14:36:13.126368,2026-06-20T14:36:14.106126,69.06,50.1,25,-474.0,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY31JUL2524850CE,CE,24850.0,SELL,2026-06-20T14:36:13.126347,2026-06-20T14:36:14.106145,214.35,182.64,25,792.7500000000002,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY31JUL2524500PE,PE,24500.0,BUY,2026-06-20T14:36:14.401635,2026-06-20T14:36:15.348557,63.05,52.35,25,-267.4999999999999,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY31JUL2524900PE,PE,24900.0,SELL,2026-06-20T14:36:14.401621,2026-06-20T14:36:15.348613,105.3,231.11,25,-3145.2500000000005,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY07AUG2525150CE,CE,25150.0,BUY,2026-06-20T14:36:19.323322,2026-06-20T14:36:20.285842,101.44,44.43,25,-1425.25,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY07AUG2524750CE,CE,24750.0,SELL,2026-06-20T14:36:19.323303,2026-06-20T14:36:20.285861,249.98,139.84,25,2753.4999999999995,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY07AUG2524250PE,PE,24250.0,BUY,2026-06-20T14:36:20.577190,2026-06-20T14:36:21.510898,25.65,12.02,25,-340.75,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY07AUG2524650PE,PE,24650.0,SELL,2026-06-20T14:36:20.577178,2026-06-20T14:36:21.510918,118.43,76.85,25,1039.5000000000002,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY14AUG2524050PE,PE,24050.0,BUY,2026-06-20T14:36:25.494701,2026-06-20T14:36:26.474833,95.52,95.74,25,5.499999999999972,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY14AUG2524450PE,PE,24450.0,SELL,2026-06-20T14:36:25.494688,2026-06-20T14:36:26.474854,215.47,241.21,25,-643.5000000000002,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY14AUG2524800CE,CE,24800.0,BUY,2026-06-20T14:36:26.741442,2026-06-20T14:36:27.718738,108.07,134.51,25,661.0,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY14AUG2524400CE,CE,24400.0,SELL,2026-06-20T14:36:26.741423,2026-06-20T14:36:27.718757,260.52,331.05,25,-1763.2500000000007,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY21AUG2524600PE,PE,24600.0,BUY,2026-06-20T14:36:31.653390,2026-06-20T14:36:32.594787,17.03,20.24,25,80.24999999999993,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY21AUG2525000PE,PE,25000.0,SELL,2026-06-20T14:36:31.653362,2026-06-20T14:36:32.594808,104.33,155.47,25,-1278.5,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY21AUG2525300CE,CE,25300.0,BUY,2026-06-20T14:36:32.868444,2026-06-20T14:36:33.813530,22.57,18.14,25,-110.75,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY21AUG2524900CE,CE,24900.0,SELL,2026-06-20T14:36:32.868428,2026-06-20T14:36:33.813553,146.69,157.78,25,-277.2500000000001,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY28AUG2525350CE,CE,25350.0,BUY,2026-06-20T14:36:36.534077,2026-06-20T14:36:37.492370,82.76,53.95,25,-720.25,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY28AUG2524950CE,CE,24950.0,SELL,2026-06-20T14:36:36.534060,2026-06-20T14:36:37.492390,225.64,174.02,25,1290.4999999999993,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY28AUG2524550PE,PE,24550.0,BUY,2026-06-20T14:36:37.814886,2026-06-20T14:36:38.702490,6.07,2.63,25,-86.00000000000001,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY28AUG2524950PE,PE,24950.0,SELL,2026-06-20T14:36:37.814870,2026-06-20T14:36:38.702520,76.54,56.81,25,493.2500000000001,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY04SEP2524100PE,PE,24100.0,BUY,2026-06-20T14:36:41.419552,2026-06-20T14:36:42.381647,118.54,111.27,25,-181.75000000000026,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY04SEP2524500PE,PE,24500.0,SELL,2026-06-20T14:36:41.419537,2026-06-20T14:36:42.381666,247.01,258.68,25,-291.7500000000004,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY04SEP2524950CE,CE,24950.0,BUY,2026-06-20T14:36:42.640812,2026-06-20T14:36:43.610812,84.4,87.19,25,69.7499999999998,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY04SEP2524550CE,CE,24550.0,SELL,2026-06-20T14:36:42.640799,2026-06-20T14:36:43.610830,225.2,249.65,25,-611.2500000000005,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY11SEP2525050CE,CE,25050.0,BUY,2026-06-20T14:36:47.553716,2026-06-20T14:36:48.514564,120.9,120.92,25,0.4999999999999005,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY11SEP2524650CE,CE,24650.0,SELL,2026-06-20T14:36:47.553700,2026-06-20T14:36:48.514584,276.7,292.71,25,-400.2499999999998,EOD_SQUAREOFF
ZenCreditSpread,NFO:NIFTY11SEP2524400PE,PE,24400.0,BUY,2026-06-20T14:36:48.782738,2026-06-20T14:36:49.746796,90.54,78.01,25,-313.25,EOD_SQUAREOFF
