strategy_name,symbol,option_type,strike,direction,entry_time,exit_time,entry_price,exit_price,quantity,pnl,exit_reason
LyapunovCreditSpread,BFO:SENSEX27JUN2582800CE,CE,82800.0,BUY,2026-06-20T14:46:02.033824,2026-06-20T14:46:02.799660,442.39,426.82,10,-155.69999999999993,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX27JUN2582600CE,CE,82600.0,SELL,2026-06-20T14:46:02.033810,2026-06-20T14:46:02.799680,505.17,518.45,10,-132.8000000000003,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX04JUL2584000CE,CE,84000.0,BUY,2026-06-20T14:46:05.557453,2026-06-20T14:46:06.520149,662.87,549.59,10,-1132.7999999999997,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX04JUL2583800CE,CE,83800.0,SELL,2026-06-20T14:46:05.557440,2026-06-20T14:46:06.520168,717.49,598.38,10,1191.1000000000001,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX11JUL2583500CE,CE,83500.0,BUY,2026-06-20T14:46:11.837427,2026-06-20T14:46:12.805899,663.6,621.4,10,-422.00000000000045,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX11JUL2583300CE,CE,83300.0,SELL,2026-06-20T14:46:11.837415,2026-06-20T14:46:12.805920,719.31,706.03,10,132.79999999999973,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX18JUL2582600CE,CE,82600.0,BUY,2026-06-20T14:46:18.064272,2026-06-20T14:46:19.034996,620.24,523.21,10,-970.2999999999997,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX18JUL2582400CE,CE,82400.0,SELL,2026-06-20T14:46:18.064254,2026-06-20T14:46:19.035016,672.58,572.92,10,996.6000000000008,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX25JUL2582300CE,CE,82300.0,BUY,2026-06-20T14:46:24.388754,2026-06-20T14:46:25.263368,625.27,595.62,10,-296.4999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX25JUL2582100CE,CE,82100.0,SELL,2026-06-20T14:46:24.388742,2026-06-20T14:46:25.263396,679.3,678.81,10,4.900000000000091,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX01AUG2581700CE,CE,81700.0,BUY,2026-06-20T14:46:30.522179,2026-06-20T14:46:31.447805,629.66,425.1,10,-2045.5999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX01AUG2581500CE,CE,81500.0,SELL,2026-06-20T14:46:30.522167,2026-06-20T14:46:31.447824,684.52,457.78,10,2267.4,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX08AUG2580900CE,CE,80900.0,BUY,2026-06-20T14:46:36.701265,2026-06-20T14:46:37.662427,642.86,683.62,10,407.5999999999999,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX08AUG2580700CE,CE,80700.0,SELL,2026-06-20T14:46:36.701251,2026-06-20T14:46:37.662446,699.84,799.96,10,-1001.2,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX15AUG2580200CE,CE,80200.0,BUY,2026-06-20T14:46:42.888648,2026-06-20T14:46:43.855085,628.23,829.63,10,2013.9999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,BFO:SENSEX15AUG2580000CE,CE,80000.0,SELL,2026-06-20T14:46:42.888631,2026-06-20T14:46:43.855104,684.71,959.6,10,-2748.8999999999996,EOD_SQUAREOFF
