strategy_name,symbol,option_type,strike,direction,entry_time,exit_time,entry_price,exit_price,quantity,pnl,exit_reason
LyapunovCreditSpread,NFO:BANKNIFTY01JAN2550900PE,PE,50900.0,BUY,2026-06-20T20:51:48.555580,2026-06-20T20:51:49.013935,166.12,182.54,15,246.2999999999998,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY01JAN2551100PE,PE,51100.0,SELL,2026-06-20T20:51:48.555564,2026-06-20T20:51:49.013964,176.44,198.29,15,-327.7499999999999,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08JAN2551400CE,CE,51400.0,BUY,2026-06-20T20:51:49.265471,2026-06-20T20:51:50.194827,359.65,512.05,15,2285.9999999999995,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08JAN2551200CE,CE,51200.0,SELL,2026-06-20T20:51:49.265458,2026-06-20T20:51:50.194847,427.77,642.35,15,-3218.7000000000007,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08JAN2550200PE,PE,50200.0,BUY,2026-06-20T20:51:53.223655,2026-06-20T20:51:53.776819,232.12,170.92,15,-918.0000000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08JAN2550400PE,PE,50400.0,SELL,2026-06-20T20:51:53.223641,2026-06-20T20:51:53.776847,232.31,285.38,15,-796.05,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08JAN2549500PE,PE,49500.0,BUY,2026-06-20T20:51:54.732504,2026-06-20T20:51:54.964918,140.43,145.67,15,78.59999999999971,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY08JAN2549700PE,PE,49700.0,SELL,2026-06-20T20:51:54.732491,2026-06-20T20:51:54.964946,146.24,146.33,15,-1.3500000000000512,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15JAN2549900CE,CE,49900.0,BUY,2026-06-20T20:51:55.219219,2026-06-20T20:51:56.154112,327.49,251.78,15,-1135.65,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15JAN2549700CE,CE,49700.0,SELL,2026-06-20T20:51:55.219206,2026-06-20T20:51:56.154132,392.87,306.82,15,1290.7500000000002,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15JAN2548500PE,PE,48500.0,BUY,2026-06-20T20:51:59.070303,2026-06-20T20:51:59.754177,231.8,147.99,15,-1257.15,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15JAN2548700PE,PE,48700.0,SELL,2026-06-20T20:51:59.070288,2026-06-20T20:51:59.754208,231.82,156.35,15,1132.05,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15JAN2548700PE,PE,48700.0,BUY,2026-06-20T20:51:59.997283,2026-06-20T20:52:00.940802,153.92,155.36,15,21.600000000000392,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY15JAN2548900PE,PE,48900.0,SELL,2026-06-20T20:51:59.997272,2026-06-20T20:52:00.940830,166.37,267.93,15,-1523.4,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY22JAN2549500CE,CE,49500.0,BUY,2026-06-20T20:52:01.276596,2026-06-20T20:52:02.127469,334.16,316.81,15,-260.25000000000034,EOD_SQUAREOFF
LyapunovCreditSpread,NFO:BANKNIFTY22JAN2549300CE,CE,49300.0,SELL,2026-06-20T20:52:01.276582,2026-06-20T20:52:02.127498,402.17,389.37,15,192.00000000000017,EOD_SQUAREOFF
