strategy_name,symbol,option_type,strike,direction,entry_time,exit_time,entry_price,exit_price,quantity,pnl,exit_reason
ExpiryShortStrangle,NFO:BANKNIFTY25JUN2556400PE,PE,56400.0,SELL,2026-06-20T14:40:55.312226,2026-06-20T14:40:56.223085,184.16,186.08,30,-57.60000000000048,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY25JUN2556800CE,CE,56800.0,SELL,2026-06-20T14:40:55.312178,2026-06-20T14:40:56.223104,138.96,137.03,30,57.900000000000205,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY02JUL2557200PE,PE,57200.0,SELL,2026-06-20T14:40:58.954133,2026-06-20T14:40:59.878284,381.45,271.94,30,3285.2999999999997,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY02JUL2557600CE,CE,57600.0,SELL,2026-06-20T14:40:58.954110,2026-06-20T14:40:59.878309,277.88,216.88,30,1830.0,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY09JUL2556700PE,PE,56700.0,SELL,2026-06-20T14:41:05.058951,2026-06-20T14:41:05.987345,365.05,341.28,30,713.1000000000012,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY09JUL2557100CE,CE,57100.0,SELL,2026-06-20T14:41:05.058931,2026-06-20T14:41:05.987370,287.32,241.71,30,1368.2999999999995,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY16JUL2556600PE,PE,56600.0,SELL,2026-06-20T14:41:11.164657,2026-06-20T14:41:12.090527,360.0,316.28,30,1311.6000000000008,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY16JUL2557000CE,CE,57000.0,SELL,2026-06-20T14:41:11.164635,2026-06-20T14:41:12.090549,291.17,215.03,30,2284.2000000000003,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY23JUL2556500PE,PE,56500.0,SELL,2026-06-20T14:41:17.249361,2026-06-20T14:41:18.171392,365.75,327.88,30,1136.1000000000001,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY23JUL2556900CE,CE,56900.0,SELL,2026-06-20T14:41:17.249337,2026-06-20T14:41:18.171418,283.63,321.2,30,-1127.1,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY30JUL2556400PE,PE,56400.0,SELL,2026-06-20T14:41:23.347958,2026-06-20T14:41:24.276124,380.16,454.27,30,-2223.299999999999,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY30JUL2556800CE,CE,56800.0,SELL,2026-06-20T14:41:23.347936,2026-06-20T14:41:24.276146,267.71,110.16,30,4726.499999999999,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY06AUG2555400PE,PE,55400.0,SELL,2026-06-20T14:41:29.445526,2026-06-20T14:41:30.371492,365.64,285.88,30,2392.7999999999997,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY06AUG2555800CE,CE,55800.0,SELL,2026-06-20T14:41:29.445502,2026-06-20T14:41:30.371513,267.7,230.84,30,1105.7999999999995,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY13AUG2555100PE,PE,55100.0,SELL,2026-06-20T14:41:35.542622,2026-06-20T14:41:36.468035,369.73,329.03,30,1221.0000000000014,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY13AUG2555500CE,CE,55500.0,SELL,2026-06-20T14:41:35.542600,2026-06-20T14:41:36.468060,259.39,294.46,30,-1052.1,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY20AUG2555900PE,PE,55900.0,SELL,2026-06-20T14:41:40.423459,2026-06-20T14:41:41.352258,381.29,354.07,30,816.6000000000008,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY20AUG2556300CE,CE,56300.0,SELL,2026-06-20T14:41:40.423437,2026-06-20T14:41:41.352280,259.56,138.36,30,3635.9999999999995,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY27AUG2554900PE,PE,54900.0,SELL,2026-06-20T14:41:46.576055,2026-06-20T14:41:47.514461,353.06,279.62,30,2203.2,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY27AUG2555300CE,CE,55300.0,SELL,2026-06-20T14:41:46.576028,2026-06-20T14:41:47.514482,273.22,231.19,30,1260.900000000001,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY03SEP2553600PE,PE,53600.0,SELL,2026-06-20T14:41:51.583186,2026-06-20T14:41:52.517353,334.73,316.16,30,557.0999999999998,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY03SEP2554000CE,CE,54000.0,SELL,2026-06-20T14:41:51.583161,2026-06-20T14:41:52.517384,273.23,286.4,30,-395.0999999999988,EOD_SQUAREOFF
ExpiryShortStrangle,NFO:BANKNIFTY10SEP2553900PE,PE,53900.0,SELL,2026-06-20T14:41:57.735400,2026-06-20T14:41:58.671902,331.67,312.65,30,570.6000000000012,EOD_SQUAREOFF
